order_id;customer_id;order_date;delivery_due_date;priority_level;total_weight_kg;total_volume_cbm;pallet_count;goods_type;material;plant;storage_location;goods_sensitivity;pickup_location_id;delivery_location_id;promised_eta;order_status;price
ORD-0007054_V2;CUST-02532;2026-03-05;2026-03-07;Medium;1101;3,81;24;FMCG;MAT-2837;BAN-PLANT;SL-7;Temperature Controlled;WH-BAN-01;WH-DEL-01;2026-03-07 06:00;Confirmed;688271
ORD-0009746_V2;CUST-00085;2026-03-26;2026-03-28;Low;1951;9,78;19;Electronics;MAT-4199;COI-PLANT;SL-7;Hazardous;WH-COI-01;WH-CHE-01;2026-03-28 06:00;Confirmed;331383
ORD-0002922_V2;CUST-00129;2026-01-21;2026-01-23;Medium;3755;11,21;28;Textiles;MAT-4677;PAT-PLANT;SL-8;Fragile;WH-PAT-01;WH-KOL-01;2026-01-23 06:00;Confirmed;588116
ORD-0008194_V2;CUST-00389;2026-02-25;2026-02-27;Low;1849;4,18;5;Machinery;MAT-6374;LUC-PLANT;SL-5;Normal;WH-LUC-01;WH-DEL-01;2026-02-27 06:00;Confirmed;571125
ORD-0010112_V2;CUST-00545;2026-01-13;2026-01-15;Medium;3578;10;7;Pharma;MAT-3361;CHE-PLANT;SL-7;Temperature Controlled;WH-CHE-01;WH-KOL-01;2026-01-15 06:00;Confirmed;613840
ORD-0003654_V2;CUST-02395;2026-01-25;2026-01-27;Low;3225;22,32;23;Machinery;MAT-8310;BAN-PLANT;SL-4;Fragile;WH-BAN-01;WH-DEL-01;2026-01-27 06:00;Confirmed;407824
ORD-0006596_V2;CUST-01403;2026-01-19;2026-01-21;High;577;3,24;17;Electronics;MAT-3999;COI-PLANT;SL-11;Normal;WH-COI-01;WH-CHE-01;2026-01-21 06:00;Confirmed;226000
ORD-0005921_V2;CUST-02116;2026-02-08;2026-02-10;High;3412;4,9;13;Machinery;MAT-7936;COI-PLANT;SL-11;Fragile;WH-COI-01;WH-CHE-01;2026-02-10 06:00;Confirmed;302675
ORD-0001129_V2;CUST-01259;2026-03-19;2026-03-21;Low;1130;2,36;26;Auto Parts;MAT-7619;BAN-PLANT;SL-15;Fragile;WH-BAN-01;WH-DEL-01;2026-03-21 06:00;Confirmed;125449
ORD-0007345_V2;CUST-01157;2026-01-11;2026-01-13;Medium;1053;15,9;27;Machinery;MAT-8981;IND-PLANT;SL-8;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-01-13 06:00;Confirmed;242385
ORD-0002332_V2;CUST-01187;2026-02-19;2026-02-21;Medium;3245;21,02;5;FMCG;MAT-1709;DEL-PLANT;SL-11;Hazardous;WH-DEL-01;WH-JAI-01;2026-02-21 06:00;Confirmed;244669
ORD-0002209_V2;CUST-00914;2026-03-23;2026-03-25;Medium;3106;13,77;28;Machinery;MAT-5486;MUM-PLANT;SL-13;Fragile;WH-MUM-01;WH-PUN-01;2026-03-25 06:00;Confirmed;777508
ORD-0008380_V2;CUST-02906;2026-03-06;2026-03-08;Low;3433;12,5;7;Auto Parts;MAT-2362;DEL-PLANT;SL-1;Normal;WH-DEL-01;WH-MUM-01;2026-03-08 06:00;Confirmed;88684
ORD-0011156_V2;CUST-01886;2026-02-25;2026-02-27;Low;3991;2,67;10;Machinery;MAT-5898;DEL-PLANT;SL-2;Normal;WH-DEL-01;WH-KOL-01;2026-02-27 06:00;Confirmed;211487
ORD-0006074_V2;CUST-01630;2026-03-12;2026-03-14;Low;1185;8,51;4;Electronics;MAT-4339;GUW-PLANT;SL-9;Fragile;WH-GUW-01;WH-SIL-01;2026-03-14 06:00;Confirmed;465562
ORD-0003154_V2;CUST-01697;2026-03-06;2026-03-08;Low;776;2,6;17;Electronics;MAT-7766;BAN-PLANT;SL-12;Temperature Controlled;WH-BAN-01;WH-DEL-01;2026-03-08 06:00;Confirmed;397410
ORD-0006423_V2;CUST-01885;2026-03-11;2026-03-13;High;1065;16,71;17;Steel;MAT-9008;RAN-PLANT;SL-3;Hazardous;WH-RAN-01;WH-DEL-01;2026-03-13 06:00;Confirmed;378125
ORD-0009407_V2;CUST-01199;2026-01-10;2026-01-12;Medium;3346;16,06;26;FMCG;MAT-6281;DEL-PLANT;SL-15;Hazardous;WH-DEL-01;WH-JAI-01;2026-01-12 06:00;Confirmed;486287
ORD-0009352_V2;CUST-00440;2026-01-24;2026-01-26;Medium;3788;24,8;8;Steel;MAT-3468;BAN-PLANT;SL-11;Temperature Controlled;WH-BAN-01;WH-CHE-01;2026-01-26 06:00;Confirmed;102398
ORD-0011523_V2;CUST-01300;2026-03-26;2026-03-28;High;3872;22,46;14;Machinery;MAT-2420;RAN-PLANT;SL-3;Normal;WH-RAN-01;WH-DEL-01;2026-03-28 06:00;Confirmed;757367
ORD-0004991_V2;CUST-00462;2026-01-28;2026-01-30;Low;2962;6,73;14;Machinery;MAT-8928;PUN-PLANT;SL-11;Hazardous;WH-PUN-01;WH-NAG-01;2026-01-30 06:00;Confirmed;655950
ORD-0002375_V2;CUST-02576;2026-01-04;2026-01-06;High;675;1,88;22;Steel;MAT-4734;BAN-PLANT;SL-5;Fragile;WH-BAN-01;WH-MYS-01;2026-01-06 06:00;Confirmed;379551
ORD-0001633_V2;CUST-01309;2026-03-22;2026-03-24;High;1635;13,98;13;FMCG;MAT-3102;MUM-PLANT;SL-3;Hazardous;WH-MUM-01;WH-AHM-01;2026-03-24 06:00;Confirmed;612618
ORD-0006995_V2;CUST-01118;2026-02-26;2026-02-28;Medium;3574;6,75;20;Pharma;MAT-5089;IND-PLANT;SL-3;Fragile;WH-IND-01;WH-MUM-01;2026-02-28 06:00;Confirmed;102062
ORD-0002299_V2;CUST-01828;2026-03-03;2026-03-05;Medium;3409;13,49;17;Auto Parts;MAT-5980;GUW-PLANT;SL-1;Normal;WH-GUW-01;WH-SIL-01;2026-03-05 06:00;Confirmed;458554
ORD-0009899_V2;CUST-02685;2026-03-31;2026-04-02;High;2723;20,46;23;Machinery;MAT-7797;GUW-PLANT;SL-6;Normal;WH-GUW-01;WH-SIL-01;2026-04-02 06:00;Confirmed;461684
ORD-0004253_V2;CUST-01404;2026-01-31;2026-02-02;Low;2019;15,38;16;FMCG;MAT-7951;BAN-PLANT;SL-14;Fragile;WH-BAN-01;WH-MUM-01;2026-02-02 06:00;Confirmed;472762
ORD-0010993_V2;CUST-02793;2026-01-10;2026-01-12;Low;1506;7,06;2;Machinery;MAT-7692;AHM-PLANT;SL-6;Fragile;WH-AHM-01;WH-JAI-01;2026-01-12 06:00;Confirmed;746505
ORD-0002722_V2;CUST-01110;2026-03-16;2026-03-18;Medium;2820;11,32;12;Textiles;MAT-4334;PAT-PLANT;SL-3;Normal;WH-PAT-01;WH-KOL-01;2026-03-18 06:00;Confirmed;385401
ORD-0009166_V2;CUST-01839;2026-01-03;2026-01-05;High;1617;17,02;2;Pharma;MAT-5234;PUN-PLANT;SL-13;Hazardous;WH-PUN-01;WH-NAG-01;2026-01-05 06:00;Confirmed;558042
ORD-0011255_V2;CUST-01443;2026-02-13;2026-02-15;Medium;2363;11,15;5;Pharma;MAT-6091;DEL-PLANT;SL-12;Temperature Controlled;WH-DEL-01;WH-MUM-01;2026-02-15 06:00;Confirmed;688841
ORD-0006059_V2;CUST-01695;2026-01-30;2026-02-01;Medium;1932;17,68;12;Auto Parts;MAT-2641;MUM-PLANT;SL-12;Fragile;WH-MUM-01;WH-PUN-01;2026-02-01 06:00;Confirmed;599570
ORD-0007982_V2;CUST-01377;2026-01-01;2026-01-03;Low;1214;17,46;23;Textiles;MAT-8267;DEL-PLANT;SL-14;Hazardous;WH-DEL-01;WH-JAI-01;2026-01-03 06:00;Confirmed;295776
ORD-0008903_V2;CUST-01087;2026-03-28;2026-03-30;Low;2136;22,52;20;FMCG;MAT-2784;BAN-PLANT;SL-3;Temperature Controlled;WH-BAN-01;WH-MUM-01;2026-03-30 06:00;Confirmed;718922
ORD-0009419_V2;CUST-01974;2026-01-15;2026-01-17;Medium;3401;1,75;15;Pharma;MAT-3526;LUC-PLANT;SL-5;Hazardous;WH-LUC-01;WH-DEL-01;2026-01-17 06:00;Confirmed;59199
ORD-0005827_V2;CUST-00687;2026-01-20;2026-01-22;Medium;2318;2,66;26;Machinery;MAT-1135;BAN-PLANT;SL-2;Temperature Controlled;WH-BAN-01;WH-CHE-01;2026-01-22 06:00;Confirmed;280533
ORD-0005095_V2;CUST-00347;2026-03-02;2026-03-04;Low;837;4,01;29;Textiles;MAT-5175;IND-PLANT;SL-1;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-03-04 06:00;Confirmed;60141
ORD-0010817_V2;CUST-02027;2026-01-30;2026-02-01;Medium;723;16,05;21;Auto Parts;MAT-8509;HYD-PLANT;SL-1;Fragile;WH-HYD-01;WH-VIZ-01;2026-02-01 06:00;Confirmed;215026
ORD-0006096_V2;CUST-02979;2026-01-28;2026-01-30;High;2283;14,44;27;FMCG;MAT-6961;COI-PLANT;SL-6;Hazardous;WH-COI-01;WH-CHE-01;2026-01-30 06:00;Confirmed;289641
ORD-0007809_V2;CUST-02658;2026-01-16;2026-01-18;High;1029;13,12;21;Textiles;MAT-3889;MUM-PLANT;SL-12;Fragile;WH-MUM-01;WH-PUN-01;2026-01-18 06:00;Confirmed;165666
ORD-0011893_V2;CUST-00076;2026-03-26;2026-03-28;Medium;428;20,42;7;Pharma;MAT-4019;AHM-PLANT;SL-9;Temperature Controlled;WH-AHM-01;WH-JAI-01;2026-03-28 06:00;Confirmed;759287
ORD-0009752_V2;CUST-00496;2026-03-26;2026-03-28;Low;3421;21,56;28;FMCG;MAT-6764;BAN-PLANT;SL-8;Normal;WH-BAN-01;WH-CHE-01;2026-03-28 06:00;Confirmed;610169
ORD-0002551_V2;CUST-00281;2026-03-01;2026-03-03;High;1926;20,08;7;Steel;MAT-3444;BAN-PLANT;SL-10;Temperature Controlled;WH-BAN-01;WH-HYD-01;2026-03-03 06:00;Confirmed;679058
ORD-0006114_V2;CUST-02324;2026-03-06;2026-03-08;Medium;2080;15,03;8;Auto Parts;MAT-6057;KOL-PLANT;SL-14;Temperature Controlled;WH-KOL-01;WH-GUW-01;2026-03-08 06:00;Confirmed;234118
ORD-0009272_V2;CUST-02682;2026-02-09;2026-02-11;Medium;1671;15,96;4;Textiles;MAT-6926;PAT-PLANT;SL-3;Temperature Controlled;WH-PAT-01;WH-KOL-01;2026-02-11 06:00;Confirmed;131615
ORD-0000939_V2;CUST-01187;2026-01-17;2026-01-19;High;3186;4,91;4;FMCG;MAT-4045;KOL-PLANT;SL-12;Temperature Controlled;WH-KOL-01;WH-GUW-01;2026-01-19 06:00;Confirmed;281086
ORD-0007373_V2;CUST-01852;2026-03-04;2026-03-06;Medium;3628;21,92;26;Steel;MAT-3924;RAN-PLANT;SL-8;Hazardous;WH-RAN-01;WH-DEL-01;2026-03-06 06:00;Confirmed;121720
ORD-0010631_V2;CUST-02062;2026-03-01;2026-03-03;Medium;3247;12,74;20;Textiles;MAT-3414;DEL-PLANT;SL-14;Hazardous;WH-DEL-01;WH-KOL-01;2026-03-03 06:00;Confirmed;210766
ORD-0007765_V2;CUST-01307;2026-03-19;2026-03-21;Medium;2104;21,22;8;Steel;MAT-4026;KOL-PLANT;SL-4;Hazardous;WH-KOL-01;WH-BHU-01;2026-03-21 06:00;Confirmed;481161
ORD-0011666_V2;CUST-01691;2026-02-12;2026-02-14;High;2156;12,7;1;Steel;MAT-4096;PUN-PLANT;SL-9;Normal;WH-PUN-01;WH-NAG-01;2026-02-14 06:00;Confirmed;385233
ORD-0004853_V2;CUST-01981;2026-02-26;2026-02-28;Medium;822;11,18;8;Electronics;MAT-6476;BAN-PLANT;SL-14;Normal;WH-BAN-01;WH-MUM-01;2026-02-28 06:00;Confirmed;348083
ORD-0002645_V2;CUST-00606;2026-01-01;2026-01-03;High;2414;22,61;23;Textiles;MAT-6755;IND-PLANT;SL-14;Hazardous;WH-IND-01;WH-MUM-01;2026-01-03 06:00;Confirmed;413809
ORD-0010484_V2;CUST-01910;2026-02-10;2026-02-12;High;615;3,05;30;FMCG;MAT-2598;MUM-PLANT;SL-15;Normal;WH-MUM-01;WH-PUN-01;2026-02-12 06:00;Confirmed;373745
ORD-0003166_V2;CUST-00360;2026-01-02;2026-01-04;Medium;2781;10,27;21;Pharma;MAT-3646;PUN-PLANT;SL-11;Temperature Controlled;WH-PUN-01;WH-NAG-01;2026-01-04 06:00;Confirmed;177737
ORD-0003640_V2;CUST-00881;2026-03-22;2026-03-24;Low;3854;9,95;17;Steel;MAT-2759;KOL-PLANT;SL-11;Hazardous;WH-KOL-01;WH-BHU-01;2026-03-24 06:00;Confirmed;653948
ORD-0008102_V2;CUST-01948;2026-03-27;2026-03-29;Low;1370;21,14;30;Auto Parts;MAT-4199;BAN-PLANT;SL-14;Temperature Controlled;WH-BAN-01;WH-CHE-01;2026-03-29 06:00;Confirmed;522729
ORD-0006922_V2;CUST-00660;2026-02-01;2026-02-03;High;3919;7,69;14;Electronics;MAT-3748;PAT-PLANT;SL-15;Hazardous;WH-PAT-01;WH-KOL-01;2026-02-03 06:00;Confirmed;705762
ORD-0007689_V2;CUST-02067;2026-01-16;2026-01-18;Low;3887;10,23;15;Electronics;MAT-8101;KOL-PLANT;SL-2;Hazardous;WH-KOL-01;WH-GUW-01;2026-01-18 06:00;Confirmed;646442
ORD-0002062_V2;CUST-00972;2026-02-05;2026-02-07;Low;2226;9,38;5;Textiles;MAT-1438;CHE-PLANT;SL-1;Normal;WH-CHE-01;WH-KOL-01;2026-02-07 06:00;Confirmed;355361
ORD-0004646_V2;CUST-02847;2026-03-01;2026-03-03;High;1677;11,71;21;Machinery;MAT-5243;COI-PLANT;SL-5;Normal;WH-COI-01;WH-CHE-01;2026-03-03 06:00;Confirmed;380949
ORD-0006204_V2;CUST-01306;2026-01-18;2026-01-20;High;1278;22,85;5;Machinery;MAT-8440;BAN-PLANT;SL-6;Fragile;WH-BAN-01;WH-DEL-01;2026-01-20 06:00;Confirmed;213623
ORD-0002813_V2;CUST-01085;2026-01-11;2026-01-13;High;1007;14,35;9;Auto Parts;MAT-6152;CHE-PLANT;SL-5;Temperature Controlled;WH-CHE-01;WH-BAN-01;2026-01-13 06:00;Confirmed;476335
ORD-0011256_V2;CUST-00621;2026-02-13;2026-02-15;Medium;3377;9,24;27;FMCG;MAT-3405;DEL-PLANT;SL-7;Hazardous;WH-DEL-01;WH-KOL-01;2026-02-15 06:00;Confirmed;176270
ORD-0010359_V2;CUST-02769;2026-03-06;2026-03-08;High;2819;5,27;22;Machinery;MAT-1463;MUM-PLANT;SL-7;Hazardous;WH-MUM-01;WH-PUN-01;2026-03-08 06:00;Confirmed;378331
ORD-0010785_V2;CUST-00379;2026-01-24;2026-01-26;Medium;698;6,32;23;FMCG;MAT-3978;MUM-PLANT;SL-1;Temperature Controlled;WH-MUM-01;WH-SUR-01;2026-01-26 06:00;Confirmed;120697
ORD-0002550_V2;CUST-01336;2026-01-17;2026-01-19;Medium;2551;12,57;5;Electronics;MAT-2911;BAN-PLANT;SL-8;Hazardous;WH-BAN-01;WH-MYS-01;2026-01-19 06:00;Confirmed;622933
ORD-0008467_V2;CUST-02398;2026-03-25;2026-03-27;High;1926;21,12;4;Auto Parts;MAT-3448;HYD-PLANT;SL-14;Hazardous;WH-HYD-01;WH-VIZ-01;2026-03-27 06:00;Confirmed;273344
ORD-0010971_V2;CUST-00078;2026-03-05;2026-03-07;Medium;3915;11,14;1;Textiles;MAT-3728;COI-PLANT;SL-15;Hazardous;WH-COI-01;WH-CHE-01;2026-03-07 06:00;Confirmed;647888
ORD-0006956_V2;CUST-02601;2026-02-16;2026-02-18;High;2713;5,39;22;Steel;MAT-7569;DEL-PLANT;SL-15;Normal;WH-DEL-01;WH-KOL-01;2026-02-18 06:00;Confirmed;683663
ORD-0008666_V2;CUST-02157;2026-03-02;2026-03-04;Medium;1799;19,02;2;Auto Parts;MAT-7147;PUN-PLANT;SL-1;Hazardous;WH-PUN-01;WH-NAG-01;2026-03-04 06:00;Confirmed;341437
ORD-0004175_V2;CUST-01071;2026-03-18;2026-03-20;High;2724;13,9;20;FMCG;MAT-9857;BAN-PLANT;SL-9;Fragile;WH-BAN-01;WH-MYS-01;2026-03-20 06:00;Confirmed;77231
ORD-0010501_V2;CUST-02518;2026-01-26;2026-01-28;Low;1164;5,18;12;Electronics;MAT-3746;BAN-PLANT;SL-2;Temperature Controlled;WH-BAN-01;WH-HYD-01;2026-01-28 06:00;Confirmed;107890
ORD-0001025_V2;CUST-00755;2026-03-14;2026-03-16;High;2364;2,86;29;Textiles;MAT-3989;BAN-PLANT;SL-11;Fragile;WH-BAN-01;WH-MYS-01;2026-03-16 06:00;Confirmed;114555
ORD-0004849_V2;CUST-00863;2026-03-11;2026-03-13;Medium;3993;23,41;10;Steel;MAT-7728;GUW-PLANT;SL-5;Temperature Controlled;WH-GUW-01;WH-SIL-01;2026-03-13 06:00;Confirmed;75743
ORD-0005800_V2;CUST-00137;2026-03-07;2026-03-09;High;2126;15,73;6;Electronics;MAT-1346;BAN-PLANT;SL-9;Fragile;WH-BAN-01;WH-MYS-01;2026-03-09 06:00;Confirmed;368857
ORD-0007815_V2;CUST-02578;2026-01-06;2026-01-08;Medium;2198;3,66;5;Textiles;MAT-5557;KOL-PLANT;SL-8;Temperature Controlled;WH-KOL-01;WH-BHU-01;2026-01-08 06:00;Confirmed;90611
ORD-0001952_V2;CUST-01330;2026-01-08;2026-01-10;Low;443;24,29;17;Textiles;MAT-8959;BAN-PLANT;SL-15;Hazardous;WH-BAN-01;WH-CHE-01;2026-01-10 06:00;Confirmed;784257
ORD-0011897_V2;CUST-01332;2026-02-14;2026-02-16;Medium;2870;8,32;23;Auto Parts;MAT-9565;PAT-PLANT;SL-7;Temperature Controlled;WH-PAT-01;WH-KOL-01;2026-02-16 06:00;Confirmed;764223
ORD-0000352_V2;CUST-01754;2026-01-18;2026-01-20;Medium;3139;3,1;7;Machinery;MAT-7355;BAN-PLANT;SL-2;Hazardous;WH-BAN-01;WH-CHE-01;2026-01-20 06:00;Confirmed;349371
ORD-0008298_V2;CUST-02199;2026-01-05;2026-01-07;Low;2524;3,52;5;Textiles;MAT-6857;RAN-PLANT;SL-14;Hazardous;WH-RAN-01;WH-DEL-01;2026-01-07 06:00;Confirmed;435929
ORD-0005481_V2;CUST-00275;2026-02-16;2026-02-18;Medium;3163;24,18;11;Steel;MAT-8642;DEL-PLANT;SL-14;Fragile;WH-DEL-01;WH-KOL-01;2026-02-18 06:00;Confirmed;612682
ORD-0009423_V2;CUST-01147;2026-03-21;2026-03-23;Low;3946;9,11;11;Electronics;MAT-5429;RAN-PLANT;SL-11;Hazardous;WH-RAN-01;WH-DEL-01;2026-03-23 06:00;Confirmed;157603
ORD-0004798_V2;CUST-00815;2026-01-20;2026-01-22;Low;2845;6,29;11;Auto Parts;MAT-7635;RAN-PLANT;SL-10;Temperature Controlled;WH-RAN-01;WH-DEL-01;2026-01-22 06:00;Confirmed;131024
ORD-0005621_V2;CUST-00523;2026-03-05;2026-03-07;Low;1769;14,81;8;Pharma;MAT-3393;COI-PLANT;SL-14;Temperature Controlled;WH-COI-01;WH-CHE-01;2026-03-07 06:00;Confirmed;436146
ORD-0003663_V2;CUST-02344;2026-01-02;2026-01-04;Low;3737;13,63;7;Auto Parts;MAT-8714;CHE-PLANT;SL-12;Hazardous;WH-CHE-01;WH-BAN-01;2026-01-04 06:00;Confirmed;473610
ORD-0008850_V2;CUST-00787;2026-01-26;2026-01-28;Low;2678;13,33;18;Pharma;MAT-6090;BAN-PLANT;SL-15;Normal;WH-BAN-01;WH-MYS-01;2026-01-28 06:00;Confirmed;524683
ORD-0004658_V2;CUST-00028;2026-01-08;2026-01-10;Medium;3257;14,52;5;Textiles;MAT-8353;MUM-PLANT;SL-1;Temperature Controlled;WH-MUM-01;WH-AHM-01;2026-01-10 06:00;Confirmed;525030
ORD-0008270_V2;CUST-01734;2026-03-20;2026-03-22;High;2250;17,97;20;Steel;MAT-5026;IND-PLANT;SL-14;Hazardous;WH-IND-01;WH-MUM-01;2026-03-22 06:00;Confirmed;318128
ORD-0003151_V2;CUST-02250;2026-03-27;2026-03-29;High;3021;2,86;30;Auto Parts;MAT-8224;BAN-PLANT;SL-15;Temperature Controlled;WH-BAN-01;WH-HYD-01;2026-03-29 06:00;Confirmed;665169
ORD-0007278_V2;CUST-01987;2026-02-15;2026-02-17;High;3759;13,73;17;Machinery;MAT-3489;BAN-PLANT;SL-13;Fragile;WH-BAN-01;WH-MUM-01;2026-02-17 06:00;Confirmed;549094
ORD-0008870_V2;CUST-00065;2026-03-02;2026-03-04;Low;1498;13,17;29;Electronics;MAT-6152;IND-PLANT;SL-7;Normal;WH-IND-01;WH-MUM-01;2026-03-04 06:00;Confirmed;633109
ORD-0004814_V2;CUST-00069;2026-01-21;2026-01-23;Low;397;12,26;17;Electronics;MAT-7740;KOL-PLANT;SL-7;Temperature Controlled;WH-KOL-01;WH-GUW-01;2026-01-23 06:00;Confirmed;532444
ORD-0005841_V2;CUST-02003;2026-03-01;2026-03-03;High;3130;8,54;28;Pharma;MAT-8792;PUN-PLANT;SL-2;Normal;WH-PUN-01;WH-NAG-01;2026-03-03 06:00;Confirmed;118544
ORD-0008463_V2;CUST-01221;2026-02-24;2026-02-26;High;2168;24,81;19;Electronics;MAT-3553;CHE-PLANT;SL-2;Temperature Controlled;WH-CHE-01;WH-BAN-01;2026-02-26 06:00;Confirmed;631012
ORD-0005144_V2;CUST-00929;2026-01-14;2026-01-16;High;2299;3,87;7;Textiles;MAT-5668;LUC-PLANT;SL-13;Hazardous;WH-LUC-01;WH-DEL-01;2026-01-16 06:00;Confirmed;460587
ORD-0002940_V2;CUST-00492;2026-01-06;2026-01-08;High;2009;11,5;3;Pharma;MAT-1777;KOL-PLANT;SL-3;Normal;WH-KOL-01;WH-BHU-01;2026-01-08 06:00;Confirmed;299655
ORD-0004511_V2;CUST-02965;2026-03-01;2026-03-03;High;1800;5,27;16;Electronics;MAT-2831;CHE-PLANT;SL-6;Temperature Controlled;WH-CHE-01;WH-HYD-01;2026-03-03 06:00;Confirmed;666400
ORD-0001341_V2;CUST-02830;2026-02-02;2026-02-04;Medium;2388;7,6;10;FMCG;MAT-1949;PUN-PLANT;SL-13;Normal;WH-PUN-01;WH-NAG-01;2026-02-04 06:00;Confirmed;642216
ORD-0011243_V2;CUST-02061;2026-03-12;2026-03-14;Low;2390;8,75;7;Machinery;MAT-1676;AHM-PLANT;SL-10;Temperature Controlled;WH-AHM-01;WH-JAI-01;2026-03-14 06:00;Confirmed;277185
ORD-0001392_V2;CUST-00661;2026-01-20;2026-01-22;Medium;1828;1,66;27;Steel;MAT-1336;HYD-PLANT;SL-1;Normal;WH-HYD-01;WH-VIZ-01;2026-01-22 06:00;Confirmed;671186
ORD-0009865_V2;CUST-02887;2026-02-15;2026-02-17;Low;656;9,94;20;Textiles;MAT-4210;KOL-PLANT;SL-14;Normal;WH-KOL-01;WH-BHU-01;2026-02-17 06:00;Confirmed;153224
ORD-0006679_V2;CUST-01597;2026-03-14;2026-03-16;Medium;2742;4,03;10;Auto Parts;MAT-8722;BAN-PLANT;SL-6;Hazardous;WH-BAN-01;WH-DEL-01;2026-03-16 06:00;Confirmed;323696
ORD-0009320_V2;CUST-02893;2026-02-05;2026-02-07;Low;1073;7,63;25;Machinery;MAT-1953;IND-PLANT;SL-7;Normal;WH-IND-01;WH-MUM-01;2026-02-07 06:00;Confirmed;118291
ORD-0007367_V2;CUST-02218;2026-03-27;2026-03-29;Medium;2759;3,09;22;Textiles;MAT-2072;HYD-PLANT;SL-10;Temperature Controlled;WH-HYD-01;WH-VIZ-01;2026-03-29 06:00;Confirmed;130942
ORD-0009220_V2;CUST-01921;2026-03-01;2026-03-03;Low;2776;5,88;25;Pharma;MAT-7481;IND-PLANT;SL-4;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-03-03 06:00;Confirmed;492094
ORD-0001584_V2;CUST-02643;2026-03-03;2026-03-05;High;1394;18,6;28;FMCG;MAT-8586;MUM-PLANT;SL-3;Temperature Controlled;WH-MUM-01;WH-PUN-01;2026-03-05 06:00;Confirmed;716436
ORD-0001413_V2;CUST-02723;2026-01-21;2026-01-23;Medium;1928;12,4;6;Electronics;MAT-2875;CHE-PLANT;SL-1;Hazardous;WH-CHE-01;WH-BAN-01;2026-01-23 06:00;Confirmed;581255
ORD-0005941_V2;CUST-00097;2026-01-05;2026-01-07;Medium;3336;6,64;5;Machinery;MAT-3842;PUN-PLANT;SL-15;Normal;WH-PUN-01;WH-NAG-01;2026-01-07 06:00;Confirmed;102240
ORD-0010498_V2;CUST-00371;2026-03-17;2026-03-19;Medium;2468;3,73;19;Auto Parts;MAT-6662;RAN-PLANT;SL-10;Temperature Controlled;WH-RAN-01;WH-DEL-01;2026-03-19 06:00;Confirmed;217437
ORD-0002257_V2;CUST-01886;2026-02-11;2026-02-13;Low;3804;22,44;4;Auto Parts;MAT-2563;DEL-PLANT;SL-3;Temperature Controlled;WH-DEL-01;WH-JAI-01;2026-02-13 06:00;Confirmed;232612
ORD-0008892_V2;CUST-02292;2026-01-04;2026-01-06;Medium;3930;10,22;16;FMCG;MAT-7204;HYD-PLANT;SL-4;Hazardous;WH-HYD-01;WH-VIZ-01;2026-01-06 06:00;Confirmed;248631
ORD-0002213_V2;CUST-02316;2026-04-01;2026-04-03;High;1886;14,77;21;Steel;MAT-1421;CHE-PLANT;SL-15;Temperature Controlled;WH-CHE-01;WH-BAN-01;2026-04-03 06:00;Confirmed;78668
ORD-0005604_V2;CUST-00741;2026-01-20;2026-01-22;High;3706;18,46;8;Machinery;MAT-5279;BAN-PLANT;SL-9;Fragile;WH-BAN-01;WH-DEL-01;2026-01-22 06:00;Confirmed;507064
ORD-0002623_V2;CUST-02117;2026-03-31;2026-04-02;Low;2083;14,05;24;Steel;MAT-6330;RAN-PLANT;SL-8;Normal;WH-RAN-01;WH-DEL-01;2026-04-02 06:00;Confirmed;437161
ORD-0010325_V2;CUST-00079;2026-02-02;2026-02-04;High;3868;12,25;28;Auto Parts;MAT-6420;BAN-PLANT;SL-12;Fragile;WH-BAN-01;WH-MYS-01;2026-02-04 06:00;Confirmed;746326
ORD-0005418_V2;CUST-01680;2026-02-07;2026-02-09;Medium;2385;8,98;11;Steel;MAT-5111;AHM-PLANT;SL-14;Hazardous;WH-AHM-01;WH-JAI-01;2026-02-09 06:00;Confirmed;710551
ORD-0004939_V2;CUST-02769;2026-01-11;2026-01-13;High;3137;21,73;12;Auto Parts;MAT-1213;KOL-PLANT;SL-13;Hazardous;WH-KOL-01;WH-GUW-01;2026-01-13 06:00;Confirmed;728908
ORD-0010602_V2;CUST-02735;2026-02-08;2026-02-10;Low;3951;13,28;28;FMCG;MAT-2634;BAN-PLANT;SL-4;Temperature Controlled;WH-BAN-01;WH-CHE-01;2026-02-10 06:00;Confirmed;164244
ORD-0003625_V2;CUST-01915;2026-01-31;2026-02-02;Low;460;14,94;25;Electronics;MAT-4641;BAN-PLANT;SL-15;Fragile;WH-BAN-01;WH-MYS-01;2026-02-02 06:00;Confirmed;146815
ORD-0006180_V2;CUST-02849;2026-01-04;2026-01-06;High;2184;3,54;3;Auto Parts;MAT-8698;DEL-PLANT;SL-10;Hazardous;WH-DEL-01;WH-MUM-01;2026-01-06 06:00;Confirmed;761809
ORD-0004268_V2;CUST-01435;2026-03-15;2026-03-17;High;1538;24,81;8;Pharma;MAT-4489;AHM-PLANT;SL-12;Hazardous;WH-AHM-01;WH-JAI-01;2026-03-17 06:00;Confirmed;422647
